"date","co_ppb","so2_ppb","noy_ppb","o3_ppb","no_ppb","no2_ppb","nox_ppb","stack_flag"
2022-05-20 18:00:00,NA,1.16768518703704,2.04035432592593,33.8101192962963,0.441610494421111,NA,NA,0
2022-05-20 19:00:00,NA,0.978564812666667,5.326767445,33.3484217722222,1.41876829338889,NA,NA,0.5
2022-05-20 20:00:00,NA,0.9877777775,5.39130696388889,32.5607806111111,0.748956031447222,1.14661695666667,1.89326604782963,0.6
2022-05-20 21:00:00,NA,0.495231482972222,2.58432569527778,31.6637552777778,0.140593747222222,0.677189808897222,0.817783556119444,0
2022-05-20 22:00:00,NA,2.126629625,1.57494878888889,30.5447300388889,0.0835422216944444,0.265806528,0.349348749694444,0
2022-05-20 23:00:00,NA,2.09363426666667,1.30343657777778,30.7474541944444,0.114587731611111,0.190107870333333,0.304695601944444,0
2022-05-21 00:00:00,NA,1.91666666666667,1.09906933333333,30.6418183333333,0.11411111,0.161166666666667,0.275277776666667,0
2022-05-21 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-22 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-22 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-22 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-22 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-22 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-22 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-22 06:00:00,NA,0.661212963222222,1.02249378461111,45.1528561,0.137103102564722,0.118696389738889,0.255799492303611,0
2022-05-22 07:00:00,NA,0.579675925833333,0.751407175833333,45.0018719722222,-0.00236226858333333,0.0270187506111111,0.0246564820277778,0
2022-05-22 08:00:00,NA,0.447462963222222,0.760219491222222,44.3536975944444,-0.0104552777666667,0.0287944445166667,0.01833916675,0
2022-05-22 09:00:00,NA,0.590340911363636,0.766671717424242,44.5237931818182,-0.00877462106060606,0.0101041681818182,0.00132954712121212,0
2022-05-22 10:00:00,NA,0.609828703111111,0.800236991555555,44.4090327333333,0.00405986111666667,0.0291770370277778,0.0332368981444444,0
2022-05-22 11:00:00,NA,0.752268519333333,0.844929905277778,44.3616774277778,0.084146342575,0.0520499537555556,0.136196296330556,0
2022-05-22 12:00:00,NA,0.492731480833333,0.699220138333333,44.8969441111111,0.0165481482452778,0.0479608799166667,0.0645090281619444,0
2022-05-22 13:00:00,NA,0.748310186111111,0.799098843611111,45.5972934722222,0.124694212703611,0.0824062499713889,0.207100462675,0
2022-05-22 14:00:00,NA,0.500879627222222,0.876828188333333,47.0360242722222,0.195174224175667,0.136892110969,0.332066335144667,0
2022-05-22 15:00:00,NA,0.473981481944444,0.820924072777778,46.2306286388889,0.244718288416667,0.132727314595278,0.377445603011944,0
2022-05-22 16:00:00,NA,0.450894764166667,0.900185581570513,41.5187835277778,0.22527468,0.10364631409391,0.32892099409391,0
2022-05-22 17:00:00,NA,0.212129629111111,0.809189415804598,40.3168362222222,0.406868285555556,0.191383797472222,0.598252083027778,0
2022-05-22 18:00:00,NA,0.852175924722222,0.943884718888889,41.5858995555556,0.424115278055556,0.223369907936111,0.647485185991667,0
2022-05-22 19:00:00,NA,0.616995371111111,3.161184415,39.5861044722222,1.27782046239444,0.609931016033333,1.88775147842778,0.5
2022-05-22 20:00:00,NA,0.670486110833333,2.94885025944444,37.0743231388889,0.835094447027778,0.566345601777778,1.40144004880556,3
